TransformID,ProductID,RowID,z,ObservedMu,AuditPredictionMu,RawResidualMu,SameSampleOffsetMu,CenteredResidualMu,SigmaDiag,CovarianceIndex,x_z_normalized,x_chi_normalized,x_likelihood_native_index,BaselineID,TransformStatus,ClaimBoundary
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,282,0.02056,34.4168,34.75780917300777,-0.34100917300776956,-0.10178211565083525,-0.2392270573569343,0.15603073415196123,282,0.009091833711422722,0.015832127947091258,0.16588235294117645,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,283,0.02056,34.5647,34.75780917300777,-0.19310917300776964,-0.10178211565083525,-0.09132705735693439,0.17842808074963987,283,0.009091833711422722,0.015832127947091258,0.1664705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,284,0.02081,34.4863,34.78446211013438,-0.29816211013437766,-0.10178211565083525,-0.1963799944835424,0.23823091738899047,284,0.009202386164139438,0.016023725816396182,0.16705882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,285,0.02082,34.674,34.78552165534376,-0.11152165534375769,-0.10178211565083525,-0.009739539692922433,0.16552854738684805,285,0.009206808262248107,0.016031389272788726,0.1676470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,286,0.02082,34.6349,34.78552165534376,-0.15062165534375538,-0.10178211565083525,-0.048839539692920125,0.18405143302892266,286,0.009206808262248107,0.016031389272788726,0.16823529411764704,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,287,0.0209,34.8118,34.79398001456861,0.01781998543138741,-0.10178211565083525,0.11960210108222266,0.2154802543157957,287,0.009242185047117456,0.016092695654486705,0.16882352941176468,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,288,0.02096,34.6956,34.80030288142596,-0.10470288142595763,-0.10178211565083525,-0.002920765775122375,0.15297110838324993,288,0.009268717635769468,0.016138673959701276,0.16941176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,289,0.02106,34.6693,34.81080148139391,-0.1415014813939095,-0.10178211565083525,-0.03971936574307425,0.16426688649877066,289,0.009312938616856153,0.01621530164719708,0.16999999999999998,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,290,0.02116,34.375,34.821251097314686,-0.44625109731468626,-0.10178211565083525,-0.344468981663851,0.13971639130753413,290,0.009357159597942841,0.01629192580802224,0.17058823529411762,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,291,0.02116,34.8194,34.821251097314686,-0.00185109731468458,-0.10178211565083525,0.09993101833615067,0.1444305023185892,291,0.009357159597942841,0.01629192580802224,0.1711764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,292,0.02118,35.118,34.82333518315596,0.29466481684404044,-0.10178211565083525,0.3964469324948757,0.22274440509247365,292,0.009366003794160178,0.01630725021696886,0.17176470588235293,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,293,0.02118,35.2056,34.82333518315596,0.38226481684403524,-0.10178211565083525,0.4840469324948705,0.21790261586314194,293,0.009366003794160178,0.01630725021696886,0.17235294117647057,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,294,0.02131,34.7561,34.836834684246156,-0.08073468424615271,-0.10178211565083525,0.021047431404682543,0.12691012567955326,294,0.00942349106957287,0.016406855436306763,0.1729411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,295,0.02131,34.7344,34.836834684246156,-0.10243468424615543,-0.10178211565083525,-0.0006525685953201743,0.12619358145325776,295,0.00942349106957287,0.016406855436306763,0.17352941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,296,0.02131,34.7419,34.836834684246156,-0.09493468424615514,-0.10178211565083525,0.00684743140468011,0.13284600106890684,296,0.00942349106957287,0.016406855436306763,0.17411764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,297,0.02134,34.7627,34.839938435695075,-0.07723843569507238,-0.10178211565083525,0.02454367995576287,0.2550154701189714,297,0.009436757363898877,0.016429840409647074,0.17470588235294116,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,298,0.02137,34.3468,34.843037893498604,-0.49623789349860203,-0.10178211565083525,-0.39445577784776675,0.14313797539437254,298,0.009450023658224883,0.0164528250655357,0.1752941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,299,0.02151,34.5899,34.85744561081402,-0.2675456108140182,-0.10178211565083525,-0.16576349516318292,0.14125753077269898,299,0.009511933031746243,0.016560082595437703,0.17588235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,300,0.02153,34.6114,34.859496315054415,-0.24809631505441132,-0.10178211565083525,-0.14631419940357607,0.296522427482307,300,0.00952077722796358,0.016575404535308532,0.1764705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,301,0.0217,34.7709,34.876851956589306,-0.10595195658930834,-0.10178211565083525,-0.004169840938473085,0.13941040133361643,301,0.009595952895810948,0.016705635326927936,0.17705882352941174,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,302,0.02183,34.7583,34.89003383566415,-0.13173383566414998,-0.10178211565083525,-0.029951720013314725,0.18473348370016734,302,0.009653440171223639,0.016805216699848115,0.1776470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,303,0.02183,34.7742,34.89003383566415,-0.11583383566414795,-0.10178211565083525,-0.014051720013312702,0.2051684186223601,303,0.009653440171223639,0.016805216699848115,0.17823529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,304,0.02197,34.8589,34.90414356401395,-0.04524356401395124,-0.10178211565083525,0.05653855163688401,0.1765646906943741,304,0.009715349544745,0.016912451509996634,0.1788235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,305,0.02198,34.9654,34.90514801250677,0.06025198749323124,-0.10178211565083525,0.1620341031440665,0.15354934060425007,305,0.009719771642853668,0.01692011087466046,0.17941176470588233,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,306,0.02203,34.6739,34.91016351753079,-0.23626351753078723,-0.10178211565083525,-0.13448140187995197,0.17890150921666367,306,0.009741882133397013,0.016958407168694293,0.18,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,307,0.02205,34.7477,34.912166583007505,-0.16446658300750272,-0.10178211565083525,-0.06268446735666747,0.1414343664036432,307,0.00975072632961435,0.01697372543930424,0.18058823529411763,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,308,0.02207,34.8847,34.91416786105253,-0.029467861052530964,-0.10178211565083525,0.07231425459830429,0.13351022432757725,308,0.009759570525831686,0.01698904356876684,0.18117647058823527,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,309,0.02215,35.0481,34.922155163512286,0.1259448364877116,-0.10178211565083525,0.22772695213854685,0.20750414453692245,309,0.009794947310701036,0.01705031467511141,0.1817647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,310,0.02219,35.0136,34.92613817388277,0.0874618261172273,-0.10178211565083525,0.18924394176806256,0.17318562295987505,310,0.009812635703135711,0.01708094938135749,0.18235294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,311,0.02228,34.8059,34.93507417327841,-0.12917417327840752,-0.10178211565083525,-0.02739205762757227,0.12712544985171143,311,0.009852434586113729,0.017149875405945512,0.18294117647058822,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,312,0.02228,34.8234,34.93507417327841,-0.11167417327840923,-0.10178211565083525,-0.009892057627573975,0.18485740450412042,312,0.009852434586113729,0.017149875405945512,0.18352941176470586,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,313,0.02231,34.9245,34.93804494724143,-0.013544947241427963,-0.10178211565083525,0.08823716840940729,0.12259013010842268,313,0.009865700880439733,0.017172850112235204,0.18411764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,314,0.02234,34.7727,34.941011792624295,-0.1683117926242943,-0.10178211565083525,-0.06652967697345905,0.15206321054088,314,0.009878967174765739,0.01719582450089596,0.18470588235294116,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,315,0.02234,34.8704,34.941011792624295,-0.07061179262429818,-0.10178211565083525,0.031170323026537078,0.1532102476990361,315,0.009878967174765739,0.01719582450089596,0.1852941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,316,0.02236,34.7814,34.94298751220764,-0.1615875122076389,-0.10178211565083525,-0.05980539655680364,0.1613328236906551,316,0.009887811370983077,0.017211140583539914,0.18588235294117644,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,317,0.02239,34.7714,34.945947833354936,-0.17454783335493573,-0.10178211565083525,-0.07276571770410048,0.1925914847546485,317,0.009901077665309083,0.017234114442806956,0.1864705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,318,0.02239,34.8603,34.945947833354936,-0.08564783335493331,-0.10178211565083525,0.01613428229590194,0.23239330885376197,318,0.009901077665309083,0.017234114442806956,0.18705882352941175,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,319,0.0224,34.759,34.94693373976132,-0.18793373976131988,-0.10178211565083525,-0.08615162411048463,0.20627583474561434,319,0.00990549976341775,0.017241772325308793,0.1876470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,320,0.0224,34.7997,34.94693373976132,-0.14723373976131882,-0.10178211565083525,-0.04545162411048356,0.18184991064061592,320,0.00990549976341775,0.017241772325308793,0.18823529411764706,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,321,0.02241,35.0392,34.94791921315789,0.0912807868421126,-0.10178211565083525,0.19306290249294786,0.15633681588160864,321,0.00990992186152642,0.017249430172516705,0.1888235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,322,0.02255,34.7306,34.961670589986326,-0.23107058998632368,-0.10178211565083525,-0.12928847433548843,0.17596991220092142,322,0.009971831235047782,0.017356636327451845,0.18941176470588234,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,323,0.02266,34.8438,34.97241644037507,-0.12861644037506892,-0.10178211565083525,-0.026834324724233666,0.1685107711690858,323,0.010020474314243136,0.017440864881596508,0.18999999999999997,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,324,0.0227,34.8693,34.97631130202835,-0.10701130202834719,-0.10178211565083525,-0.005229186377511935,0.14453255688598332,324,0.010038162706677812,0.017471492387778606,0.19058823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,325,0.02273,34.6849,34.97922801967667,-0.29432801967666933,-0.10178211565083525,-0.19254590402583407,0.25837457305238065,325,0.010051429001003817,0.01749446264676594,0.19117647058823528,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,326,0.02295,35.2685,35.00050227476068,0.26799772523932575,-0.10178211565083525,0.369779840890161,0.21810916991268386,326,0.010148715159394528,0.01766290150465612,0.19176470588235292,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,327,0.02295,34.8584,35.00050227476068,-0.14210227476067416,-0.10178211565083525,-0.04032015910983891,0.14409725882194985,327,0.010148715159394528,0.01766290150465612,0.19235294117647056,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,328,0.02298,34.9992,35.00338775426155,-0.0041877542615509356,-0.10178211565083525,0.09759436138928432,0.19161315194944215,328,0.010161981453720532,0.017685869115931785,0.19294117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,329,0.02298,34.9712,35.00338775426155,-0.03218775426154963,-0.10178211565083525,0.06959436138928562,0.17021492296505616,329,0.010161981453720532,0.017685869115931785,0.19352941176470587,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,330,0.02303,34.985,35.008188662730454,-0.023188662730454723,-0.10178211565083525,0.07859345292038053,0.13550084870582915,330,0.010184091944263875,0.01772414776194222,0.1941176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,331,0.02307,34.7666,35.01202201355163,-0.2454220135516323,-0.10178211565083525,-0.14363989790079704,0.24527087067159034,331,0.01020178033669855,0.017754770043231935,0.19470588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,332,0.02313,35.0225,35.01775979970458,0.004740200295422881,-0.10178211565083525,0.10652231594625813,0.19620395001120644,332,0.010228312925350563,0.017800702405938545,0.1952941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,333,0.02316,34.883,35.02062320536391,-0.1376232053639086,-0.10178211565083525,-0.03584108971307334,0.19653900376261196,333,0.010241579219676568,0.01782366811062746,0.19588235294117645,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,334,0.02321,34.9168,35.025387451326424,-0.10858745132642156,-0.10178211565083525,-0.006805335675586305,0.12692927164369927,334,0.010263689710219912,0.017861943578920705,0.1964705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,335,0.02325,35.0537,35.029191586055724,0.024508413944275276,-0.10178211565083525,0.12629052959511053,0.1646258181452715,335,0.010281378102654585,0.01789256331797133,0.19705882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,336,0.02331,34.6478,35.034885736699806,-0.3870857366998095,-0.10178211565083525,-0.2853036210489742,0.2367350417661061,336,0.010307910691306599,0.017938491867210436,0.1976470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,337,0.02331,34.4301,35.034885736699806,-0.6047857366998031,-0.10178211565083525,-0.5030036210489678,0.24331900871078693,337,0.010307910691306599,0.017938491867210436,0.19823529411764704,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,338,0.02342,34.9851,35.04528767731896,-0.060187677318957356,-0.10178211565083525,0.0415944383318779,0.20950138424363693,338,0.010356553770501953,0.01802269090575044,0.19882352941176468,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,339,0.02342,35.0081,35.04528767731896,-0.03718767731896122,-0.10178211565083525,0.06459443833187403,0.15977074200240793,339,0.010356553770501953,0.01802269090575044,0.19941176470588234,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,340,0.02342,34.9783,35.04528767731896,-0.06698767731896282,-0.10178211565083525,0.03479443833187243,0.16063570586890077,340,0.010356553770501953,0.01802269090575044,0.19999999999999998,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,341,0.02343,34.8582,35.04623092469658,-0.18803092469658367,-0.10178211565083525,-0.08624880904574841,0.18767562441617186,341,0.01036097586861062,0.01803034515191645,0.20058823529411762,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,342,0.02343,34.8582,35.04623092469658,-0.18803092469658367,-0.10178211565083525,-0.08624880904574841,0.12276233135616153,342,0.01036097586861062,0.01803034515191645,0.2011764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,343,0.02344,34.8331,35.04717377627839,-0.21407377627838997,-0.10178211565083525,-0.11229166062755472,0.19081436004661703,343,0.01036539796671929,0.018037999362767742,0.20176470588235293,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,344,0.02352,34.8391,35.05470238068597,-0.21560238068596504,-0.10178211565083525,-0.11382026503512979,0.1600805734622412,344,0.010400774751588638,0.018099231778224027,0.20235294117647057,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,345,0.02354,34.9998,35.05658059735051,-0.05678059735051022,-0.10178211565083525,0.04500151830032503,0.154503462744367,345,0.010409618947805975,0.01811453952892681,0.2029411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
